"","pred_oot_2","fraud","same_zip_1#x","same_zip_5#x","same_ssn_5#x","same_ssn_3#x","same_nameDOB_5#x","same_ssn_diff_phone_3#x","same_ssn_diff_phone_5#x","same_ssn_diff_phone_7#x","same_ssn_diff_address_5#x","same_ssn_diff_address_7#x","same_ssn_diff_dob_14#x","same_ssn_diff_zip_30#x","same_ssn_diff_zip_14#x","same_ssn_diff_zip_7#x","same_zip_diff_address_1#x","same_zip_diff_ssn_1#x","same_phone_diff_zip_3#x","same_phone_diff_zip_5#x","same_phone_diff_dob_7#x","same_phone_diff_dob_1#x","same_phone_diff_ssn_3#x"
"3926",0.187176199965117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,4
"3927",0.186643185805845,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
"3928",0.187150346538309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,2
"3929",0.190743410190756,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,3,3,0,2
"3930",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3931",0.186695534254974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3932",0.171646678556971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"3933",0.340150469950526,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1
"3934",0.186583978590714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,4
"3935",0.186833734164643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"3936",0.403353765589056,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,2,6,7,0,2
"3937",0.186702393020976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"3938",0.171646678556971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"3939",0.18690665891178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,4
"3940",0.494340264870427,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1
"3941",0.186820807451239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"3942",0.186899800145778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
"3943",0.187025073342043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2
"3944",0.171258723073371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
"3945",0.186820807451239,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"3946",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3947",0.274562141972891,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0
"3948",0.339321419715597,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,5
"3949",0.171469056911576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,3
"3950",0.155639241492738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,1708,1174,0,1030
"3951",0.186827666217242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
"3952",0.187366748323915,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,2
"3953",0.155382627152805,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,1709,1174,0,1031
"3954",0.186899800145778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
"3955",0.15798634080843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,96,41,0,39
"3956",0.17100817668084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"3957",0.187031141289444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
"3958",0.33968958971979,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3959",0.400204325074456,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,4,0,2
"3960",0.186833734164643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"3961",0.187143487772306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"3962",0.186458705394448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4
"3963",0.186577119824711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"3964",0.186886873432373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
"3965",0.186919585625184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,5
"3966",0.18707135384377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
"3967",0.187413028825643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
"3968",0.400204325074456,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,4,0,2
"3969",0.403287699607922,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,4,5,0,1
"3970",0.187287755629377,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"3971",0.187012146628639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1
"3972",0.187222480466844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,2
"3973",0.187084280557175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
"3974",0.195970115277102,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2,0,0
"3975",0.186833734164643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"3976",0.171074242661974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
"3977",0.186899800145778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
"3978",0.186695534254974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3979",0.170890553069178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,9,0,7
"3980",0.186946080647505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"3981",0.155323419937674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1710,1175,0,1032
"3982",0.186577119824711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"3983",0.186577119824711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"3984",0.18715641448571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1
"3985",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3986",0.186971934074313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,2
"3987",0.187268760968572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
"3988",0.171126591111103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3989",0.155066805597742,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,1711,1175,0,1033
"3990",0.186959007360909,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"3991",0.310594153595905,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1013,1711,1176,0,1034
"3992",0.310337539255972,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1014,1712,1176,0,1035
"3993",0.31008092491604,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1015,1713,1176,0,1036
"3994",0.18671531973438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3
"3995",0.186971934074313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,2
"3996",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3997",0.17114637659051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3
"3998",0.186959007360909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"3999",0.186952939413508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,2
"4000",0.187090348504576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"4001",0.186636327039842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"4002",0.186886873432373,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
"4003",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4004",0.186781385715515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,4
"4005",0.190383366919465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,37,0,11
"4006",0.190874751334423,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,0,1
"4007",0.186643185805845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
"4008",0.186959007360909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"4009",0.186959007360909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1
"4010",0.186722178500383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,5
"4011",0.18701821457604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4012",0.186761600236108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"4013",0.186636327039842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"4014",0.186517912609579,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
"4015",0.186761600236108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"4016",0.156830255111292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1714,1176,0,1037
"4017",0.27444979549003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1
"4018",0.186656112519249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4
"4019",0.186833734164643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"4020",0.187090348504576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"4021",0.187012146628639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1
"4022",0.278359471516142,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,3,3,1,2
"4023",0.324397837213859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,9,0,5
"4024",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4025",0.402898953305722,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
"4026",0.18701821457604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4027",0.18720955375344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1
"4028",0.17100817668084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"4029",0.186899800145778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
"4030",0.17106131594857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2
"4031",0.187353821610511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,1
"4032",0.171515337413304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
"4033",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4034",0.190324159704334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,38,0,12
"4035",0.187222480466844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0,2
"4036",0.186577119824711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"4037",0.18671531973438,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3
"4038",0.186761600236108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"4039",0.40280207152905,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,87,130,143,0,87
"4040",0.27450293475776,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1
"4041",0.186761600236108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"4042",0.186820807451239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4043",0.186636327039842,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"4044",0.186517912609579,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3
"4045",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4046",0.402984804766262,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,4,6,7,0,4
"4047",0.186946080647505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"4048",0.159166140519839,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1714,1176,0,1038
"4049",0.186820807451239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4050",0.445552073826179,1,0,1,1,8,1,1,1,1,1,1,1,1,1,1,0,0,3,3,3,0,3
"4051",0.186781385715515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,4
"4052",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4053",0.186702393020976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"4054",0.340012270040856,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4055",0.187031141289444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
"4056",0.186650044571848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,0,5
"4057",0.399829296304261,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,5,6,6,0,5
"4058",0.339696448485792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"4059",0.186774526949512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"4060",0.186892941379775,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4061",0.27431159558036,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"4062",0.186820807451239,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4063",0.158909526179906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,1715,1176,0,1039
"4064",0.186695534254974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4065",0.186827666217242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2
"4066",0.186577119824711,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"4067",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4068",0.400079051878191,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,2,3,0,2
"4069",0.171126591111103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4070",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4071",0.187143487772306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"4072",0.187090348504576,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"4073",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4074",0.17144927143217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4075",0.361809242475484,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
"4076",0.186820807451239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4077",0.403162426411657,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,3,4,0,1
"4078",0.187090348504576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"4079",0.187143487772306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"4080",0.186761600236108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1
"4081",0.186833734164643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"4082",0.186577119824711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"4083",0.187012146628639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1
"4084",0.186636327039842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"4085",0.192309740475761,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,3,10,0,1
"4086",0.186978792840316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,4
"4087",0.187334826949706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,1
"4088",0.158652911839974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,1716,1176,0,1040
"4089",0.18720955375344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1
"4090",0.186840592930646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3
"4091",0.186978792840316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,4
"4092",0.274436868776626,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
"4093",0.17144927143217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4094",0.310921189058114,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,97,42,0,40
"4095",0.400138259093322,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,0,1
"4096",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4097",0.186899800145778,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,2
"4098",0.187143487772306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"4099",0.339827789629459,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"4100",0.187031932108046,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,0,4
"4101",0.18715641448571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1
"4102",0.186768459002111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,3
"4103",0.186893732198376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,3
"4104",0.187097207270579,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,2
"4105",0.186886873432373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
"4106",0.403215565679387,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,5,5,0,1
"4107",0.186636327039842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"4108",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4109",0.403293767555324,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0
"4110",0.172147771342033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0
"4111",0.34002519675426,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
"4112",0.18701821457604,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4113",0.187485162754178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"4114",0.171699817824701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
"4115",0.186820807451239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4116",0.399940851968521,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
"4117",0.186656112519249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4
"4118",0.487642764754448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,7,1,5
"4119",0.18787997700378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"4120",0.403564099427262,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,3,6,9,0,3
"4121",0.551255119336095,0,0,1,1,328,1,257,444,630,561,791,631,1082,1082,721,0,0,2,4,5,0,2
"4122",0.339637241270661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,3
"4123",0.186458705394448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4
"4124",0.187143487772306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
"4125",0.403096360430523,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0
"4126",0.187479094806777,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,1
"4127",0.186458705394448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4
"4128",0.186774526949512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"4129",0.186656112519249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,4
"4130",0.18701821457604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4131",0.340723696664124,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,1
"4132",0.339696448485792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"4133",0.400204325074456,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,4,0,2
"4134",0.459389017682642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1019,1716,1176,1,1041
"4135",0.400019844663059,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,3,4,0,3
"4136",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4137",0.186833734164643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"4138",0.187084280557175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
"4139",0.186695534254974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4140",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4141",0.186892941379775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4142",0.186847451696649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,0,5
"4143",0.18701821457604,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4144",0.186636327039842,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
"4145",0.171462198145574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1
"4146",0.171126591111103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4147",0.545366305683035,0,0,1,1,329,1,258,445,631,562,792,631,1083,1083,722,0,0,1,1,1,0,1
"4148",0.339571175289527,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"4149",0.339571175289527,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"4150",0.186702393020976,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,2
"4151",0.186399498179317,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,5
"4152",0.339834648395462,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,3
"4153",0.186774526949512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2
"4154",0.186886873432373,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1
"4155",0.186820807451239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"4156",0.27444979549003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1
"4157",0.186695534254974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4158",0.171640610609569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1
"4159",0.186689466307572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1
"4160",0.18701821457604,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"4161",0.186833734164643,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
"4162",0.186695534254974,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4163",0.27522649727583,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5,1,0
"4164",0.187215621700841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
"4165",0.27450293475776,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,1
"4166",0.186577119824711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2
"4167",0.187025073342043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,0,2
"4168",0.18707135384377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
